,Objem,Materiál nádoby,KU - městská část,KU - městský obvod,KU - ulice,KU - číslo orientační,Název stanoviště,Číslo stanoviště,Typ odpadu,Kód nádoby,Počet nádob,Rajón,T1,T2,T3,T4,Provozovna,lat,long,hash
1888,240 l,Plast,Podunajské Biskupice,Bratislava 2,Priekopnícka,12,32612 - Priekopnícka /12,32612.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1387538,17.1945587,1076085928
1889,240 l,Plast,Podunajské Biskupice,Bratislava 2,Prípojná,10,812232 - Prípojná /10,812232.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1304238,17.195913,7664050686
1890,240 l,Plast,Podunajské Biskupice,Bratislava 2,Pšeničná,9/A,819195 - Pšeničná /9a,819195.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1263868,17.198625,6268489196
1891,240 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,1,813691 - Sĺňavská /1,813691.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,9212206504
1892,240 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,8,813697 - Sĺňavská /8,813697.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,7904291168
1893,240 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,11,813700 - Sĺňavská /11,813700.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,1092801284
1894,240 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,12,813701 - Sĺňavská /12,813701.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,34462469
1895,120 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,13,813702 - Sĺňavská /13,813702.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,8770206842
1896,240 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,15,813704 - Sĺňavská /15,813704.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,6165388090
1897,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,6,814274 - Staromlynská /6,814274.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,3267445077
1898,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,7,814276 - Staromlynská /7,814276.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,3279217565
1899,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,9,814278 - Staromlynská /9,814278.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,2475100135
1900,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,38,814302 - Staromlynská /38,814302.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,6399285311
1901,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,39,814303 - Staromlynská /39,814303.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,6449803957
1902,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,44,814305 - Staromlynská /44,814305.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,4035296345
1903,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,47,814308 - Staromlynská /47,814308.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,1399456591
1904,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,49,814310 - Staromlynská /49,814310.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,6285569712
1905,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,50,814311 - Staromlynská /50,814311.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,7748280386
1906,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,53,814313 - Staromlynská /53,814313.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,3036773201
1907,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,54,814314 - Staromlynská /54,814314.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,9505544006
1908,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,1691,814316 - Staromlynská /5A,814316.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,4913217001
1909,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská, 46/A,814307 - Staromlynská /46,814307.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,7228514316
1910,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,38/A,814317 - Staromlynská /38/A,814317.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,5724285904
1911,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,26,814959 - Šamorínska /26,814959.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,2222147028
1912,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,45,814975 - Šamorínska /45,814975.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,8449742836
1913,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,49,814979 - Šamorínska /49,814979.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,2868068281
1914,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,55,814984 - Šamorínska /55,814984.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,3203380353
1915,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,61,818450 - Šamorínska /61,818450.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,3337873311
1916,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,62,814991 - Šamorínska /62,814991.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,4092604996
1917,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,63,814992 - Šamorínska /63,814992.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,5484480070
1918,120 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,55/A,814998 - Šamorínska /55/A,814998.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,7971140407
1919,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,58/A,819307 - Šamorínska /58/A,819307.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,6151758000
1920,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šikmá,1,815049 - Šikmá /1,815049.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1278048,17.2004337,1140684013
1921,120 l,Plast,Podunajské Biskupice,Bratislava 2,Šikmá,22,819431 - Šikmá /22,819431.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1278048,17.2004337,6783159774
1922,120 l,Plast,Podunajské Biskupice,Bratislava 2,Špaldová,6,312268 - Špaldová /6,312268.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.13791459999999,17.1933059,6700265997
1923,120 l,Plast,Podunajské Biskupice,Bratislava 2,Špaldová,8,819085 - Špaldová	/8,819085.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.13791459999999,17.1933059,8926424129
1924,120 l,Plast,Podunajské Biskupice,Bratislava 2,Špaldová,28,23106 - Špaldová /26-28,23106.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.13791459999999,17.1933059,8843720511
1925,240 l,Plast,Podunajské Biskupice,Bratislava 2,Trojičné námestie,4,815953 - Trojičné nám. /4,815953.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1250327,17.2105835,3384387817
1926,240 l,Plast,Podunajské Biskupice,Bratislava 2,Padlých hrdinov,51,89890 - Padlých hrdinov /51,89890.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1228121,17.2143387,9415351588
1927,240 l,Plast,Podunajské Biskupice,Bratislava 2,Ulica svornosti,9,32826 - Ulica svornosti /9,32826.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1222077,17.2035604,9187684188
1928,240 l,Plast,Podunajské Biskupice,Bratislava 2,Ulica svornosti,9,32826 - Ulica svornosti /9,32826.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1222077,17.2035604,6895254314
1929,240 l,Plast,Podunajské Biskupice,Bratislava 2,Vetvárska,40,816492 - Vetvárska /40,816492.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1248133,17.2109167,4835343899
1930,240 l,Plast,Podunajské Biskupice,Bratislava 2,Vinohradnícka,10/A,816589 - Vinohradnícka /10/A,816589.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.11605429999999,17.250074,938425536
1931,120 l,Plast,Podunajské Biskupice,Bratislava 2,Vinohradnícka,16/B,819132 - Vinohradnícka /16B,819132.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.11605429999999,17.250074,7201266595
1932,240 l,Plast,Podunajské Biskupice,Bratislava 2,Výtvarná,15,818686 - Výtvarná /15,818686.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1327147,17.2187905,5481915313
1933,240 l,Plast,Podunajské Biskupice,Bratislava 2,Výtvarná,20,816859 - Výtvarná /20,816859.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1327147,17.2187905,1328363536
1934,240 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,12,817340 - Závodná /12,817340.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,783332865
1935,120 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,13,8190876 - Závodná /13,8190876.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,6382669755
1936,240 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,13/A,817352 - Závodná /13A,817352.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,5201665420
1937,240 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,11/A,817363 - Závodná /11/A,817363.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,1554995584
2037,120 l,Plast,Podunajské Biskupice,Bratislava 2,8. mája,2,816212 - Ul.8.mája /2,816212.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1265965,17.2187607,3352963904
2038,240 l,Plast,Podunajské Biskupice,Bratislava 2,Amurská,24A,8282 - Amurská /24,8282.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1222589,17.212098,4775479284
2039,120 l,Plast,Podunajské Biskupice,Bratislava 2,Borágová,22,818624 - Borágová /22,818624.0,BRO,204.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1207162,17.2230191,7842702808
2040,120 l,Plast,Podunajské Biskupice,Bratislava 2,Borekova,8,81058 - Borekova /8,81058.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1340964,17.1970709,2125751431
2041,120 l,Plast,Podunajské Biskupice,Bratislava 2,Borekova,25,81072 - Borekova /25,81072.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1340964,17.1970709,6986278585
2042,240 l,Plast,Podunajské Biskupice,Bratislava 2,Borekova,28,81075 - Borekova /28,81075.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1340964,17.1970709,5353473787
2043,240 l,Plast,Podunajské Biskupice,Bratislava 2,Borekova,31,81079 - Borekova /31,81079.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1340964,17.1970709,7181867882
2044,120 l,Plast,Podunajské Biskupice,Bratislava 2,Borekova,44/A,81091 - Borekova /44,81091.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1340964,17.1970709,7483626039
2045,120 l,Plast,Podunajské Biskupice,Bratislava 2,Devätinová,3,82308 - Devätinová /3,82308.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1207333,17.2165137,4060217723
2046,120 l,Plast,Podunajské Biskupice,Bratislava 2,Devätinová,36,82337 - Devätinová /36,82337.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1207333,17.2165137,2498345285
2047,120 l,Plast,Podunajské Biskupice,Bratislava 2,Dneperská,1,82607 - Dneperská /1,82607.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12321780000001,17.2136978,8021631038
2048,120 l,Plast,Podunajské Biskupice,Bratislava 2,Družobná,9,82839 - Družobná /9,82839.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1196408,17.2164523,942385591
2049,120 l,Plast,Podunajské Biskupice,Bratislava 2,Družobná,23,82843 - Družobná /23,82843.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1196408,17.2164523,6978077202
2050,120 l,Plast,Podunajské Biskupice,Bratislava 2,Hviezdna,10,84028 - Hviezdna /10,84028.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1303021,17.2136904,6438839098
2051,120 l,Plast,Podunajské Biskupice,Bratislava 2,Hviezdna,25,84040 - Hviezdna /25,84040.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1303021,17.2136904,8700324620
2052,240 l,Plast,Podunajské Biskupice,Bratislava 2,Hviezdoslavova,14,84067 - Hviezdoslavova /14,84067.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.12762439999999,17.2178408,9521864623
2053,240 l,Plast,Podunajské Biskupice,Bratislava 2,Hviezdoslavova,20,84071 - Hviezdoslavova /20,84071.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.12762439999999,17.2178408,993176468
2054,120 l,Plast,Podunajské Biskupice,Bratislava 2,Jókaiho,45,85038 - Jókaiho /45,85038.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1322152,17.2181201,3165667066
2055,240 l,Plast,Podunajské Biskupice,Bratislava 2,Jókaiho,46,85039 - Jókaiho /46,85039.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1322152,17.2181201,8521324760
2056,120 l,Plast,Podunajské Biskupice,Bratislava 2,Jókaiho,48,85041 - Jókaiho /48A,85041.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1322152,17.2181201,9400598855
2057,240 l,Plast,Podunajské Biskupice,Bratislava 2,Komárovská,42,85684 - Komárovská /42,85684.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.13484949999999,17.1995023,7167163273
2058,120 l,Plast,Podunajské Biskupice,Bratislava 2,Komárovská,43,819057 - Komárovská /43,819057.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.13484949999999,17.1995023,3493671013
2059,120 l,Plast,Podunajské Biskupice,Bratislava 2,Komárovská,46,85687 - Komárovská /46,85687.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.13484949999999,17.1995023,5188657485
2060,120 l,Plast,Podunajské Biskupice,Bratislava 2,Komárovská,48,85689 - Komárovská /48,85689.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.13484949999999,17.1995023,914085498
2061,120 l,Plast,Podunajské Biskupice,Bratislava 2,Komárovská,57,85695 - Komárovská /57,85695.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.13484949999999,17.1995023,6589463669
2062,240 l,Plast,Podunajské Biskupice,Bratislava 2,Korytnická,17,85920 - Korytnicka /17,85920.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1327082,17.2114045,8091506111
2063,120 l,Plast,Podunajské Biskupice,Bratislava 2,Korytnická,14/E,312216 - Korytnická /14/E,312216.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1327082,17.2114045,1363507335
2064,120 l,Plast,Podunajské Biskupice,Bratislava 2,Krajinská,62,86383 - Krajinská /62,86383.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12717869999999,17.2032902,2306723285
2065,120 l,Plast,Podunajské Biskupice,Bratislava 2,Krajinská,102,86417 - Krajinská /102,86417.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12717869999999,17.2032902,56787676
2066,240 l,Plast,Podunajské Biskupice,Bratislava 2,Máchova,37,87693 - Máchova /37,87693.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1297539,17.2116411,5449240638
2067,240 l,Plast,Podunajské Biskupice,Bratislava 2,Monardová,8,88284 - Monardová /8,88284.0,BRO,205.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1205454,17.2239485,9798558270
2068,120 l,Plast,Podunajské Biskupice,Bratislava 2,Monardová,28,88293 - Monardová /28,88293.0,BRO,204.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1205454,17.2239485,1638473279
2069,120 l,Plast,Podunajské Biskupice,Bratislava 2,Monardová,34,88299 - Monardová /34,88299.0,BRO,204.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1205454,17.2239485,5422264612
2070,240 l,Plast,Podunajské Biskupice,Bratislava 2,Monardová, 7,88304 - Monardová /7,88304.0,BRO,205.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1205454,17.2239485,3579471778
2071,120 l,Plast,Podunajské Biskupice,Bratislava 2,Monardová,37B,818224 - Monardová /37/B,818224.0,BRO,204.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.1205454,17.2239485,931908086
2072,120 l,Plast,Podunajské Biskupice,Bratislava 2,Nezvalova,43,89139 - Nezvalova /43,89139.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1312557,17.2152272,8314891772
2073,240 l,Plast,Podunajské Biskupice,Bratislava 2,Odeská,10,819389 - Odeská /10,819389.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1321901,17.2261301,1573579648
2074,240 l,Plast,Podunajské Biskupice,Bratislava 2,Odeská,28,89418 - Odeská /28,89418.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1321901,17.2261301,4116362649
2075,120 l,Plast,Podunajské Biskupice,Bratislava 2,Orechová,25,89666 - Orechová /25,89666.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,0.0,0.0,5812910880
2076,240 l,Plast,Podunajské Biskupice,Bratislava 2,Orechová,33,89670 - Orechová /33,89670.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,0.0,0.0,9505517325
2077,240 l,Plast,Podunajské Biskupice,Bratislava 2,Orenburská,5,89683 - Orenburská /5,89683.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1287965,17.2161943,9152919458
2078,120 l,Plast,Podunajské Biskupice,Bratislava 2,Orenburská,9,89687 - Orenburská /9,89687.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1287965,17.2161943,3227442983
2079,120 l,Plast,Podunajské Biskupice,Bratislava 2,Orenburská,11,89688 - Orenburská /11,89688.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1287965,17.2161943,3428189692
2080,120 l,Plast,Vrakuňa,Bratislava 2,Ovčiarska,7,89794 - Ovčiarska /7,89794.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1166579,17.2126435,8186675512
2081,120 l,Plast,Vrakuňa,Bratislava 2,Ovčiarska,15,89801 - Ovčiarska /15,89801.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1166579,17.2126435,2038616837
2082,120 l,Plast,Vrakuňa,Bratislava 2,Ovčiarska,4/A,89806 - Ovčiarska /4/A,89806.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1166579,17.2126435,1716836106
2083,240 l,Plast,Podunajské Biskupice,Bratislava 2,Padlých hrdinov,10,89846 - Padlých hrdinov /10,89846.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1228121,17.2143387,3563238744
2084,120 l,Plast,Podunajské Biskupice,Bratislava 2,Padlých hrdinov,19,89856 - Padlých hrdinov /19,89856.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1228121,17.2143387,8833606278
2085,240 l,Plast,Podunajské Biskupice,Bratislava 2,Padlých hrdinov,12A,89842 - Padlých hrdinov /,89842.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1228121,17.2143387,5657767650
2086,120 l,Plast,Podunajské Biskupice,Bratislava 2,Petöfiho,28,810146 - Petőfiho /28,810146.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,0.0,0.0,2395689374
2087,240 l,Plast,Podunajské Biskupice,Bratislava 2,Petöfiho,30,810148 - Petőfiho /30,810148.0,BRO,205.0,1,BR4,0.0,2.0,0.0,0.0,M1,0.0,0.0,2721583418
2088,240 l,Plast,Podunajské Biskupice,Bratislava 2,Podzáhradná,12,32503 - Podzáhradná  /12,32503.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337533,17.2042472,5276804356
2089,240 l,Plast,Podunajské Biskupice,Bratislava 2,Podzáhradná,14,32504 - Podzáhradná  /14,32504.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337533,17.2042472,4364649234
2090,120 l,Plast,Podunajské Biskupice,Bratislava 2,Podzáhradná,98/A,32566 - Podzáhradná  /98/A,32566.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337533,17.2042472,3926258230
2091,240 l,Plast,Podunajské Biskupice,Bratislava 2,Popradská,85,32591 - Popradská /85,32591.0,BRO,205.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.13809750000001,17.1936338,5071225343
2092,120 l,Plast,Podunajské Biskupice,Bratislava 2,Požiarnická,13,811463 - Požiarnická /13,811463.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,0.0,0.0,1092907789
2093,120 l,Plast,Podunajské Biskupice,Bratislava 2,Požiarnická,14,811464 - Požiarnická /14,811464.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,0.0,0.0,4337081569
2094,120 l,Plast,Podunajské Biskupice,Bratislava 2,Priekopnícka,14,32613 - Priekopnícka /14,32613.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1387538,17.1945587,5279152554
2095,120 l,Plast,Podunajské Biskupice,Bratislava 2,Pšeničná,1,812239 - Pšeničná /1,812239.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1263868,17.198625,5319426838
2096,120 l,Plast,Podunajské Biskupice,Bratislava 2,Pšeničná,7,812245 - Pšeničná /7,812245.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1263868,17.198625,7412432735
2097,120 l,Plast,Podunajské Biskupice,Bratislava 2,Sĺňavská,16,813705 - Sĺňavská /16,813705.0,BRO,204.0,1,BR4,0.0,2.0,0.0,0.0,M1,48.1255816,17.2211862,2941731155
2098,240 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,12,814281 - Staromlynská /12,814281.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,4050307597
2099,120 l,Plast,Podunajské Biskupice,Bratislava 2,Staromlynská,14,814283 - Staromlynská /14,814283.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.12478249999999,17.2158306,1559935338
2100,120 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,33,814965 - Šamorínska /33,814965.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,7532967626
2101,120 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,42,814972 - Šamorínska /42,814972.0,BRO,204.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,344730375
2102,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šamorínska,62/A,814999 - Šamorínska /62/A,814999.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1196916,17.2129755,6973821300
2103,120 l,Plast,Podunajské Biskupice,Bratislava 2,Šikmá,8,815055 - Šikmá /8,815055.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1278048,17.2004337,7515953537
2104,240 l,Plast,Podunajské Biskupice,Bratislava 2,Šikmá,30,815072 - Šikmá /30,815072.0,BRO,205.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1278048,17.2004337,1386079376
2105,240 l,Plast,Podunajské Biskupice,Bratislava 2,Učiteľská,20A,816089 - Učiteľská /20,816089.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1286565,17.2085442,7093278833
2106,240 l,Plast,Podunajské Biskupice,Bratislava 2,Učiteľská,40,816104 - Učiteľská /40,816104.0,BRO,205.0,1,BR2,0.0,2.0,0.0,0.0,M1,48.1286565,17.2085442,8205701239
2107,120 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,22,817345 - Závodná /22,817345.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,8949215297
2108,120 l,Plast,Podunajské Biskupice,Bratislava 2,Závodná,24,817347 - Závodná /24,817347.0,BRO,204.0,1,BR1,0.0,5.0,0.0,0.0,M1,48.1337752,17.189004,465556012
2195,240 l,Plast,Vrakuňa,Bratislava 2,Hrušovská,1A,819382 - Hrušovská /1A,819382.0,BRO,205.0,1,BR5m,0.0,2.0,0.0,0.0,M1,48.149289,17.1854486,8401143490
2719,120 l,Plast,Ružinov,Bratislava 2,Alešova,4,31812 - Alešova /4,31812.0,BRO,204.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.172605,17.1359856,3222299023
2720,240 l,Plast,Ružinov,Bratislava 2,Brestová,8,31861 - Brestová /8,31861.0,BRO,205.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.1610482,17.1427977,9486816917
2721,120 l,Plast,Ružinov,Bratislava 2,Brestová,12,31863 - Brestová /12,31863.0,BRO,204.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.1610482,17.1427977,9414722839
2722,240 l,Plast,Ružinov,Bratislava 2,Brestová,16,31864 - Brestová /16,31864.0,BRO,205.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.1610482,17.1427977,1651464040
2723,120 l,Plast,Ružinov,Bratislava 2,Čipkárska,4,31889 - Čipkárska /4,31889.0,BRO,204.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.1445161,17.1349203,2818095552
2724,120 l,Plast,Ružinov,Bratislava 2,Čipkárska,19,31898 - Čipkárska /19,31898.0,BRO,204.0,1,BR1,0.0,1.0,0.0,0.0,M1,48.1445161,17.1349203,819478847
2725,240 l,Plast,Ružinov,Bratislava 2,Gagarinova,9,43546 - Gagarinova /9,43546.0,BRO,205.0,1,BR1,2.0,0.0,0.0,0.0,M1,48.1504683,17.1702878,5970476451
